team_size,rank_tier,min_rank,max_rank,is_win,day_of_week,date,server_region,player_goals,player_saves,player_shots,player_assists,player_score,player_boost_avg,player_boost_bpm,player_boost_bcpm,player_boost_percent_0_25,player_boost_percent_75_100,player_movement_avg_speed,player_movement_total_distance,player_movement_time_supersonic,player_movement_time_slow,player_positioning_avg_distance_to_ball,player_positioning_time_defensive,player_positioning_time_offensive,player_demos_inflicted,player_demos_taken,camera_fov,camera_height,camera_pitch,camera_distance,camera_stiffness,camera_swivel_speed,camera_transition_speed,games_already_played
2,17.0,17.0,17.0,0,Sunday,NaN,USE,1,1,4,0,390,44.21,493,543.24994,44.293503,21.115055,1673,595297,91.5,151.85,2563,240.06,155.3,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,17.0,17.0,0,Sunday,NaN,USE,2,1,3,0,404,45.4,453,446.01956,47.235355,22.963345,1480,412536,49.58,156.24,2669,203.73,105.9,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,14.0,18.0,0,Saturday,NaN,USE,0,2,1,1,287,51.52,488,518.579,30.386934,26.879505,1593,519039,81.24,135.93,3049,198.02,147.59,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,14.0,18.0,0,Saturday,NaN,NaN,0,2,1,1,287,51.52,488,518.626,30.419304,26.920702,1591,519029,81.29,135.98,3049,198.03,147.59,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,NaN,NaN,1,Friday,NaN,NaN,2,0,3,1,354,49.93,459,468.5626,40.6069,20.33453,1545,506354,77.1,165.73,3091,234.72,123.6,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,17.0,17.0,1,Friday,NaN,NaN,2,0,3,1,354,49.93,459,468.18533,40.567932,20.354534,1547,506325,77.19,166.1,3099,235.28,123.44,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,18.0,18.0,0,Wednesday,NaN,USE,0,1,0,0,134,46.08,327,353.18936,41.328304,20.605183,1377,395224,19.32,185.6,3020,210.7,93.55,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,17.0,17.0,1,Thursday,NaN,NaN,0,1,4,0,242,54.37,453,499.5246,31.636827,29.469286,1427,468117,45.08,181.0,2612,214.76,136.52,3,1,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,17.0,17.0,1,Thursday,NaN,NaN,2,0,4,1,422,42.98,425,421.50507,50.185528,19.12899,1527,595056,72.49,209.4,3046,255.66,165.36,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,17.0,17.0,1,Thursday,NaN,USE,2,0,4,1,422,42.98,425,424.0095,50.119602,19.15792,1524,589634,70.3,209.63,3044,254.68,163.99,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,17.0,17.0,0,Thursday,NaN,USE,0,1,0,0,112,50.24,417,446.65762,35.873886,27.302986,1460,458092,45.39,160.78,3083,224.27,101.88,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Wednesday,NaN,NaN,0,0,1,0,82,49.42,523,570.9655,35.27001,21.860487,1700,357074,55.29,74.86,3083,140.04,81.54,2,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Wednesday,NaN,USE,0,1,4,0,152,47.26,427,415.40665,37.16203,20.785435,1431,435754,46.95,168.03,2804,198.96,118.05,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Tuesday,NaN,USE,0,1,1,0,147,48.23,459,433.91916,40.998886,17.694538,1560,338347,40.96,103.83,3300,151.83,81.51,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Saturday,NaN,USE,1,0,1,0,188,51.11,344,342.6865,29.884544,29.779587,1295,401960,30.23,213.44,2856,211.84,114.8,3,3,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Saturday,NaN,USE,1,0,1,0,188,50.91,344,342.8358,29.917902,29.800165,1298,402141,30.34,213.33,2859,211.69,114.92,3,3,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,15.0,18.0,1,Saturday,NaN,NaN,2,0,3,0,394,54.7,384,405.14252,30.835226,28.502937,1532,404124,50.54,130.35,2490,172.15,108.02,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,15.0,18.0,0,Monday,NaN,NaN,2,1,3,0,456,53.57,526,522.0621,30.615993,24.911041,1631,540257,87.13,141.1,3115,231.82,119.14,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Monday,NaN,USE,1,2,5,0,416,49.68,430,427.4396,38.818066,24.771587,1565,717435,92.75,202.17,2955,285.36,192.0,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,0,Monday,NaN,USE,1,2,5,0,416,49.68,430,426.97208,38.841286,24.769695,1566,717447,92.39,202.75,2958,285.64,192.23,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,16.0,18.0,1,Tuesday,NaN,USE,3,0,6,0,495,50.17,391,388.22037,37.639793,25.736814,1444,465720,43.11,183.58,3515,236.88,108.25,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,19.0,0,Wednesday,NaN,USE,0,2,1,0,198,54.17,360,403.96222,33.45892,27.168247,1454,364923,39.35,143.04,2538,205.54,64.48,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,17.0,18.0,1,Wednesday,NaN,NaN,1,1,3,0,272,48.16,340,326.87192,39.354248,23.419708,1381,430675,42.65,181.45,2893,206.23,115.28,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,18.0,18.0,1,Wednesday,NaN,NaN,1,1,3,0,272,48.38,340,326.9962,39.38019,23.40925,1379,430544,42.63,181.24,2899,205.99,115.42,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,19.0,1,Wednesday,NaN,NaN,2,2,2,1,517,40.92,341,323.1441,39.576515,27.843895,1460,293108,20.71,109.58,3054,141.01,70.94,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Tuesday,NaN,USE,1,0,1,1,290,54.15,383,415.75006,35.115753,29.510237,1459,462017,50.83,183.11,3083,221.72,114.49,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,16.0,18.0,1,Tuesday,NaN,USE,3,0,6,0,495,50.17,391,388.22037,37.639793,25.736814,1444,465720,43.11,183.58,3515,236.88,108.25,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,17.0,18.0,1,Tuesday,NaN,NaN,3,0,6,0,495,50.17,390,388.0561,37.691364,25.731749,1443,465716,43.22,183.65,3510,237.22,108.02,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,17.0,18.0,0,Saturday,NaN,NaN,1,2,3,1,436,54.43,422,445.0,37.063522,29.085548,1561,566516,64.64,179.24,3117,264.73,132.84,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Sunday,NaN,USE,1,2,1,1,369,46.55,363,357.77234,35.809376,17.471874,1361,428531,35.3,191.41,2905,248.84,76.88,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,18.0,18.0,18.0,1,Thursday,NaN,USE,2,1,3,1,485,53.25,375,398.39563,29.85055,29.252743,1459,422416,34.37,163.16,2833,196.0,109.3,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,16.0,18.0,1,Sunday,NaN,USE,0,2,0,0,174,51.51,363,380.89612,29.036777,26.267097,1460,502064,52.88,190.53,2639,233.65,124.77,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,16.0,18.0,1,Sunday,NaN,USE,1,0,4,1,342,55.42,381,403.2466,26.136139,28.831047,1459,563457,45.66,220.35,2846,234.69,182.83,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,16.0,16.0,16.0,1,Saturday,NaN,NaN,1,2,4,1,386,55.03,391,409.60098,28.608963,26.456722,1399,350534,28.23,155.53,2835,197.02,71.14,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,16.0,16.0,16.0,1,Saturday,NaN,NaN,1,2,4,1,386,54.76,395,409.74472,28.846672,26.411312,1401,350900,28.31,155.71,2829,196.92,71.37,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,15.0,16.0,0,Thursday,NaN,USE,1,1,3,0,292,49.68,281,325.4503,32.49368,26.686007,1476,484552,30.67,199.75,3106,229.55,122.01,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,15.0,16.0,1,Thursday,NaN,NaN,0,1,2,1,289,47.62,337,360.28882,30.716837,25.58871,1375,435183,24.62,197.32,2832,212.28,116.37,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,15.0,16.0,1,Thursday,NaN,NaN,0,0,0,1,116,56.53,335,418.35834,21.471354,38.4436,1456,301691,20.89,129.09,3137,158.14,74.39,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,16.0,14.0,16.0,1,Thursday,NaN,NaN,2,1,2,0,419,41.23,310,307.11102,42.180367,16.357164,1375,453749,19.73,200.7,2900,247.29,105.8,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,12.0,16.0,1,Thursday,NaN,NaN,2,1,2,0,419,41.23,310,306.99323,42.2097,16.342875,1373,453758,19.76,200.79,2915,247.2,105.93,0,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,15.0,16.0,0,Thursday,NaN,USE,2,3,3,0,562,47.89,371,395.25583,36.922955,24.908274,1389,500103,32.58,227.33,2703,261.75,120.7,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,15.0,16.0,0,Thursday,NaN,USE,0,1,1,0,106,58.13,358,402.2464,19.696371,35.370663,1506,371825,39.43,124.96,3023,163.62,98.13,0,2,110,110,-3,280,0.45,10.0,1.7,0
3,16.0,15.0,16.0,1,Thursday,NaN,NaN,0,3,0,1,301,55.25,373,388.22446,28.649824,37.137432,1417,454120,37.14,192.07,2724,239.12,97.01,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,16.0,17.0,0,Wednesday,NaN,NaN,2,1,1,1,476,54.64,337,384.16336,30.372566,30.321762,1381,464733,30.32,214.57,2869,251.61,112.35,1,0,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,17.0,17.0,0,Tuesday,NaN,NaN,1,2,3,0,367,51.53,454,493.9551,33.842667,23.110899,1515,359931,41.75,118.45,2491,173.84,86.7,1,0,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,17.0,17.0,1,Tuesday,NaN,USE,2,1,5,3,714,50.05,434,485.76755,28.880077,22.119513,1481,500763,47.11,202.24,2492,241.58,132.66,2,2,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,16.0,17.0,1,Tuesday,NaN,USE,2,2,6,1,588,52.07,462,457.45355,41.35964,24.49275,1517,377271,40.57,120.55,2274,120.96,139.82,0,0,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,17.0,17.0,1,Tuesday,NaN,USW,5,1,9,1,865,50.51,340,363.7891,38.467514,31.993181,1425,523677,38.3,240.98,2738,255.52,163.07,0,0,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,15.0,17.0,1,Tuesday,NaN,USW,3,1,5,0,536,54.3,430,459.76596,27.770142,29.685627,1570,343751,39.48,105.12,2138,108.49,121.69,0,0,110,110,-3,280,0.45,10.0,1.7,0
2,16.0,16.0,17.0,0,Tuesday,NaN,USE,3,2,8,0,612,51.49,413,467.60916,31.202621,26.976347,1553,505590,56.29,163.24,2695,203.55,151.78,0,1,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,17.0,17.0,0,Tuesday,NaN,USW,3,3,5,0,785,53.49,375,431.67743,35.15816,28.123074,1494,555230,48.2,209.85,2761,245.68,163.11,1,0,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,15.0,17.0,1,Tuesday,NaN,USE,0,0,3,1,230,52.22,373,395.20398,31.743967,25.262571,1460,459204,38.88,172.15,2793,169.98,159.87,0,1,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,17.0,17.0,1,Tuesday,NaN,USE,4,0,6,1,799,48.49,370,393.16238,32.010014,27.33538,1420,520809,42.67,235.13,2175,214.96,199.51,0,0,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,17.0,17.0,0,Tuesday,NaN,USE,0,1,0,2,270,56.25,414,462.32187,30.27433,29.131035,1476,453459,33.63,162.73,2533,225.95,103.69,2,0,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,15.0,17.0,1,Tuesday,NaN,NaN,2,2,6,0,701,51.32,442,462.39352,29.062468,27.832664,1488,563952,56.85,196.69,2621,219.5,174.73,2,2,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,16.0,17.0,1,Tuesday,NaN,USW,0,3,5,2,503,55.07,444,454.24146,27.918238,24.193888,1495,546955,56.02,186.02,2481,241.85,145.66,1,1,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,17.0,17.0,0,Tuesday,NaN,USE,1,3,3,1,621,45.53,471,483.98178,42.222275,17.401047,1513,579688,59.14,202.97,2508,235.0,178.15,2,1,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,15.0,16.0,1,Tuesday,NaN,USE,0,1,2,0,194,48.29,368,375.744,40.072365,24.621214,1484,499582,35.69,177.47,2580,215.84,144.36,0,1,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,17.0,17.0,1,Tuesday,NaN,USE,4,2,8,0,837,56.19,421,474.35342,24.992916,26.28066,1609,469635,46.19,138.71,2848,168.19,153.43,0,1,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,15.0,17.0,1,Tuesday,NaN,USE,3,2,5,2,836,50.8,463,481.1425,33.415813,31.283432,1516,399411,36.63,139.23,2646,161.81,123.37,0,1,110,110,-3,280,0.45,10.0,1.7,0
2,NaN,15.0,17.0,1,Tuesday,NaN,USW,5,1,6,2,909,50.85,426,478.8967,31.361425,28.232342,1480,526894,49.75,202.58,2716,242.47,156.83,2,2,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,15.0,17.0,0,Tuesday,NaN,USE,0,1,1,0,194,55.33,386,393.27505,34.052834,25.361605,1414,437846,28.14,176.02,2443,174.25,142.72,2,0,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,17.0,17.0,1,Friday,NaN,NaN,1,0,3,1,260,47.29,357,372.32578,42.557728,21.115215,1434,466472,40.76,186.95,3131,221.1,126.51,1,1,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,17.0,17.0,0,Tuesday,NaN,NaN,0,1,1,0,172,53.04,380,394.15634,22.904636,34.61075,1417,438287,40.16,176.52,2647,175.47,142.01,0,0,110,110,-3,280,0.45,10.0,1.7,0
3,17.0,1.0,17.0,1,Friday,NaN,NaN,0,1,3,1,328,44.64,421,433.58237,46.282337,22.959293,1647,677222,100.41,153.61,2978,255.84,171.58,1,2,110,110,-3,280,0.45,10.0,1.7,0
3,NaN,NaN,NaN,1,Sunday,NaN,USE,2,0,2,0,308,50.62,376,375.10086,33.727043,21.065126,1336,438212,31.16,208.99,3117,245.86,106.19,1,0,90,150,-1,400,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Tuesday,NaN,USW,0,1,3,0,218,58.01,408,420.00568,17.883461,36.153942,1448,451715,40.3,167.67,2915,205.06,118.29,1,1,90,150,-1,350,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Monday,NaN,USE,0,4,2,0,349,48.27,346,361.70013,38.713497,24.573814,1454,453010,43.15,166.84,2969,220.2,103.75,1,1,90,150,-1,350,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Tuesday,NaN,NaN,1,3,2,1,551,52.22,386,407.87408,32.23582,27.457304,1552,737819,93.76,232.91,3234,319.58,178.93,0,1,90,150,-1,350,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Friday,NaN,USE,0,1,2,0,224,54.74,459,472.77325,29.498093,33.778793,1557,499775,48.28,141.46,2897,194.65,138.16,1,0,90,150,-1,350,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Thursday,NaN,USE,0,0,2,1,212,50.07,292,294.32977,34.577404,21.221848,1300,411366,26.32,215.85,2788,230.42,102.82,0,0,90,150,-1,350,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Monday,NaN,USE,1,0,4,0,234,51.6,322,336.45895,26.215614,20.061129,1305,273837,15.35,151.47,3144,111.28,110.94,0,1,90,150,-1,350,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Monday,NaN,USE,1,0,4,0,234,51.6,322,336.39682,26.2015,20.052784,1308,273839,15.3,151.69,3141,111.31,110.91,0,1,90,150,-1,350,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Monday,NaN,NaN,1,0,2,0,260,45.78,304,291.78934,37.945236,19.012838,1328,411985,21.04,205.65,2846,224.57,94.72,0,3,90,150,-1,350,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Saturday,NaN,USE,0,1,1,0,188,48.72,249,261.96832,31.740314,26.724064,1334,442188,27.27,215.49,2856,248.7,100.15,0,0,90,150,-1,350,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Sunday,NaN,USE,2,0,3,2,422,45.44,390,370.4069,31.870249,20.627274,1511,523754,53.85,190.96,2958,250.69,138.12,0,2,100,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Tuesday,NaN,NaN,2,2,4,0,450,55.94,374,378.16727,27.94164,29.362722,1383,430308,39.39,178.84,2812,204.66,116.18,1,0,100,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Thursday,NaN,USE,0,0,1,1,84,41.42,369,341.44247,49.200546,15.40301,1397,286369,22.72,129.11,2893,143.48,80.74,1,0,100,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Thursday,NaN,USE,1,1,2,1,385,49.05,325,333.4121,28.990824,20.864008,1303,431785,24.8,221.5,3097,239.68,116.27,1,0,100,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Thursday,NaN,USE,0,1,0,0,88,58.87,452,517.2752,31.29508,32.24244,1639,144278,26.98,45.05,3471,77.01,26.4,0,0,100,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Saturday,NaN,NaN,0,0,0,3,271,51.94,349,335.65973,30.378883,24.187077,1387,361527,20.79,171.04,2939,160.47,127.6,0,1,100,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Friday,NaN,USE,1,1,1,0,220,51.03,243,271.3212,21.203154,36.555656,1194,373471,14.91,242.23,3005,282.33,48.08,0,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Tuesday,NaN,NaN,0,1,1,0,168,48.89,348,355.5651,43.430786,21.659746,1412,453607,42.82,185.22,2524,167.58,169.49,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Tuesday,NaN,NaN,0,1,3,0,251,43.53,296,281.5992,35.46688,23.593544,1285,413071,26.56,214.72,2749,212.85,120.86,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Tuesday,NaN,USE,0,1,1,1,244,52.43,314,293.6763,32.448483,27.075329,1346,442747,22.13,217.64,2824,254.48,98.75,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Monday,NaN,NaN,3,0,4,0,535,55.0,350,378.20056,35.1735,28.58163,1460,477658,51.72,182.24,3427,215.87,130.19,1,2,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Saturday,NaN,USE,1,2,2,0,288,52.98,351,349.44366,31.675867,25.726427,1414,385322,37.41,163.6,3231,219.7,74.01,0,2,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Saturday,NaN,NaN,0,0,2,0,178,46.79,334,352.9412,36.01181,19.412495,1355,327798,23.01,155.11,2643,182.73,76.11,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Saturday,NaN,USE,0,0,1,0,72,51.77,360,365.60776,27.524883,27.655956,1391,385031,31.6,168.74,2708,159.66,134.62,0,2,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Thursday,NaN,USE,1,2,3,0,354,42.6,387,374.31467,48.52456,15.808284,1505,473522,57.45,165.15,2689,186.34,145.0,0,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Thursday,NaN,USE,0,2,2,0,263,42.89,378,376.1885,41.36298,18.748337,1401,448550,47.98,202.11,3109,271.24,75.16,0,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Thursday,NaN,USE,3,0,4,0,417,58.35,401,435.27914,24.006227,32.788403,1534,289057,29.1,103.6,3264,140.89,73.67,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Wednesday,NaN,USE,0,0,0,0,94,49.17,386,383.60593,27.934206,23.370058,1472,456282,54.81,164.14,2603,171.4,155.74,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Sunday,NaN,NaN,1,3,1,0,367,51.25,457,523.3544,40.35329,28.497253,1575,283275,32.45,85.79,2780,139.2,59.58,1,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Sunday,NaN,NaN,1,3,1,0,367,51.05,460,524.0374,41.042107,27.249184,1574,282483,32.29,85.61,2767,138.92,59.39,1,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Friday,NaN,NaN,0,2,3,1,332,54.23,284,301.95502,20.04852,24.900293,1320,641925,36.3,322.67,2993,336.45,178.23,1,3,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Friday,NaN,USE,1,0,3,1,278,51.66,338,350.8972,23.777437,33.372856,1362,441480,30.31,210.18,3100,186.96,160.85,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Tuesday,NaN,NaN,1,2,2,0,346,47.12,382,372.0022,36.57175,16.85917,1479,477392,49.64,173.89,2752,260.07,82.03,1,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Tuesday,NaN,USE,0,1,1,2,254,52.44,348,374.22522,29.261719,30.716833,1386,453254,37.99,205.75,2974,221.49,130.01,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Thursday,NaN,USE,0,0,2,1,198,44.71,385,374.44357,38.733784,16.863626,1417,469018,36.44,189.69,2950,216.27,129.43,1,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Tuesday,NaN,USE,0,1,1,0,220,52.47,363,365.29416,35.568596,22.47803,1422,432658,41.1,161.98,2774,196.83,115.48,0,2,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Tuesday,NaN,NaN,1,2,2,0,386,58.62,415,425.4172,22.038969,28.949863,1573,206662,33.88,63.81,3144,90.54,49.38,0,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Tuesday,NaN,NaN,0,1,0,0,66,50.1,305,358.79605,34.797115,22.424927,1401,241172,19.21,110.14,3196,133.01,54.08,1,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Tuesday,NaN,USE,2,2,4,0,492,43.71,389,368.42883,38.500015,25.95484,1450,482259,65.45,188.22,3185,225.51,130.31,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Saturday,NaN,USE,1,2,1,0,266,51.02,387,424.26578,31.790922,24.400282,1384,450539,45.69,201.26,3333,256.01,95.47,1,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Saturday,NaN,NaN,2,1,5,0,408,48.59,458,481.26044,35.387714,24.551865,1547,511066,81.22,162.26,3016,224.83,127.59,1,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Saturday,NaN,NaN,0,0,1,0,104,48.68,433,371.67816,31.045397,16.727821,1358,391097,46.85,198.62,3428,246.79,92.32,0,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Friday,NaN,NaN,1,0,4,0,242,47.93,379,398.8944,33.857082,24.482912,1424,462371,52.71,197.33,3267,218.58,129.21,0,2,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Thursday,NaN,USW,2,1,2,1,392,49.09,392,391.68576,37.517216,27.758226,1439,354712,28.35,148.24,3052,139.68,127.87,1,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Thursday,NaN,USE,0,0,2,0,148,52.59,353,368.5668,26.608866,32.346313,1468,459138,34.98,166.08,2923,178.59,141.38,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Wednesday,NaN,USW,0,1,1,0,110,56.21,470,509.65253,29.421017,40.062916,1660,267364,44.92,67.05,3062,118.01,50.98,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Wednesday,NaN,NaN,1,0,3,0,286,46.62,392,407.4242,34.599785,26.838356,1420,586653,67.21,239.28,2941,236.61,191.62,0,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Thursday,NaN,USE,2,2,2,0,444,47.75,298,300.28754,36.60085,23.285067,1409,460180,36.78,199.45,3131,231.75,119.5,0,0,110,120,-7,400,0.5,6.5,1.6,0
3,NaN,NaN,NaN,1,Tuesday,NaN,USE,0,1,2,2,289,49.78,434,458.46387,36.05442,30.403389,1522,489470,50.67,165.8,3046,186.32,150.99,0,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Thursday,NaN,USE,0,1,0,0,179,44.77,496,500.0664,43.49401,16.869171,1739,379481,71.78,75.05,3058,158.88,70.85,0,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Thursday,NaN,USE,0,1,1,0,155,55.55,442,475.22653,38.485153,23.97216,1643,364764,63.49,103.68,2900,162.7,78.1,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Sunday,NaN,NaN,1,2,2,2,452,43.19,408,411.99176,44.46398,18.495522,1550,524383,55.96,183.43,2916,258.57,116.47,0,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Saturday,NaN,USE,1,1,2,1,384,47.83,387,392.44983,37.543617,23.280752,1452,388046,48.06,155.61,2783,197.44,88.55,1,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Wednesday,NaN,NaN,1,1,3,0,391,59.25,377,397.0948,24.445036,34.26513,1380,545113,62.39,248.91,3123,251.1,168.32,0,1,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Wednesday,NaN,NaN,0,1,1,0,260,49.29,342,357.32663,38.021404,19.001858,1467,485520,54.25,189.31,2662,250.51,103.16,0,2,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Sunday,NaN,USE,0,0,2,0,130,56.41,250,265.90283,21.59727,26.017748,1292,458901,23.3,247.37,3034,248.14,124.26,0,3,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,0,Saturday,NaN,USE,1,2,2,0,298,43.29,403,393.85233,42.372837,25.659122,1469,497938,68.7,199.69,3170,259.21,106.18,0,0,110,150,-1,290,0.4,10.0,1.7,0
3,NaN,NaN,NaN,1,Saturday,NaN,USE,1,2,1,0,294,61.07,346,366.3586,16.996605,33.161533,1368,448814,46.08,216.13,3005,240.2,107.57,0,0,110,150,-1,290,0.4,10.0,1.7,0
